order_item_id,order_id,product_id,quantity,unit_price,discount_rate,subtotal
9016,O003846,P0013,1,1461.64,0.0,1461.64
9017,O003846,P0032,4,117.44,0.0,469.76
9018,O003847,P0084,2,458.29,0.05,870.75
9019,O003848,P0039,1,761.6,0.05,723.52
9020,O003848,P0054,2,56.54,0.0,113.08
9021,O003848,P0043,2,1023.05,0.0,2046.1
9022,O003848,P0020,1,2588.03,0.0,2588.03
9023,O003849,P0008,2,2423.15,0.0,4846.3
9024,O003849,P0039,3,679.11,0.2,1629.86
9025,O003850,P0034,1,289.01,0.0,289.01
9026,O003850,P0048,5,107.08,0.05,508.63
9027,O003851,P0080,2,127.78,0.0,255.56
9028,O003854,P0054,1,65.38,0.2,52.3
9029,O003855,P0039,3,662.03,0.0,1986.09
9030,O003855,P0053,1,70.95,0.05,67.4
9031,O003855,P0054,1,56.83,0.0,56.83
9032,O003856,P0080,4,131.41,0.0,525.64
9033,O003856,P0050,1,297.33,0.0,297.33
9034,O003856,P0030,1,2276.55,0.0,2276.55
9035,O003856,P0020,1,2408.8,0.15,2047.48
9036,O003857,P0087,3,202.36,0.0,607.08
9037,O003857,P0045,1,963.78,0.1,867.4
9038,O003858,P0005,1,433.98,0.0,433.98
9039,O003858,P0032,3,122.91,0.0,368.73
9040,O003858,P0020,2,2579.56,0.1,4643.21
9041,O003858,P0058,1,109.07,0.0,109.07
9042,O003859,P0009,1,1930.03,0.0,1930.03
9043,O003859,P0020,2,2455.6,0.0,4911.2
9044,O003860,P0020,2,2618.55,0.0,5237.1
9045,O003861,P0084,3,469.82,0.2,1127.57
9046,O003862,P0020,2,2435.84,0.0,4871.68
9047,O003863,P0077,3,288.35,0.05,821.8
9048,O003864,P0025,1,308.16,0.0,308.16
9049,O003865,P0012,4,126.27,0.0,505.08
9050,O003866,P0050,2,308.05,0.1,554.49
9051,O003866,P0009,2,2153.11,0.05,4090.91
9052,O003867,P0084,1,526.11,0.05,499.8
9053,O003867,P0054,2,62.07,0.0,124.14
9054,O003867,P0012,1,118.5,0.0,118.5
9055,O003867,P0045,1,1016.05,0.0,1016.05
9056,O003868,P0039,1,651.06,0.05,618.51
9057,O003868,P0080,3,123.17,0.0,369.51
9058,O003868,P0012,2,132.08,0.05,250.95
9059,O003869,P0080,2,131.32,0.0,262.64
9060,O003869,P0071,4,50.76,0.0,203.04
9061,O003869,P0015,3,1406.06,0.0,4218.18
9062,O003870,P0084,2,472.41,0.0,944.82
9063,O003870,P0003,2,4358.34,0.0,8716.68
9064,O003871,P0013,3,1444.67,0.0,4334.01
9065,O003872,P0084,2,494.17,0.1,889.51
9066,O003873,P0067,3,260.13,0.15,663.33
9067,O003873,P0005,2,415.2,0.0,830.4
9068,O003874,P0071,3,56.76,0.0,170.28
9069,O003874,P0039,3,731.69,0.15,1865.81
9070,O003875,P0086,3,200.11,0.05,570.31
9071,O003875,P0005,1,379.23,0.2,303.38
9072,O003875,P0077,2,316.3,0.0,632.6
9073,O003875,P0034,3,304.27,0.1,821.53
9074,O003876,P0080,3,130.63,0.1,352.7
9075,O003876,P0002,1,4309.17,0.0,4309.17
9076,O003876,P0045,1,1048.35,0.0,1048.35
9077,O003878,P0080,5,123.7,0.0,618.5
9078,O003878,P0084,2,526.66,0.1,947.99
9079,O003878,P0047,4,86.57,0.0,346.28
9080,O003879,P0077,2,281.33,0.05,534.53
9081,O003879,P0048,3,103.32,0.0,309.96
9082,O003880,P0071,5,49.37,0.15,209.82
9083,O003880,P0044,2,922.99,0.0,1845.98
9084,O003881,P0020,1,2361.29,0.1,2125.16
9085,O003881,P0039,1,657.56,0.1,591.8
9086,O003881,P0005,3,394.68,0.1,1065.64
9087,O003882,P0084,2,497.81,0.0,995.62
9088,O003882,P0080,1,121.36,0.05,115.29
9089,O003882,P0025,2,296.8,0.05,563.92
9090,O003883,P0084,1,495.87,0.05,471.08
9091,O003883,P0054,3,60.12,0.0,180.36
9092,O003886,P0022,2,3311.49,0.0,6622.98
9093,O003886,P0020,2,2317.07,0.0,4634.14
9094,O003888,P0073,4,69.89,0.0,279.56
9095,O003888,P0071,1,50.58,0.05,48.05
9096,O003888,P0055,3,766.31,0.0,2298.93
9097,O003888,P0020,2,2494.26,0.0,4988.52
9098,O003889,P0008,1,2561.01,0.0,2561.01
9099,O003889,P0045,2,1030.29,0.1,1854.52
9100,O003889,P0080,1,128.97,0.0,128.97
9101,O003889,P0039,3,725.53,0.1,1958.93
9102,O003890,P0074,2,72.48,0.15,123.22
9103,O003890,P0047,5,94.32,0.15,400.86
9104,O003890,P0026,2,312.21,0.0,624.42
9105,O003891,P0071,5,52.59,0.0,262.95
9106,O003892,P0080,1,127.75,0.0,127.75
9107,O003892,P0084,1,503.28,0.1,452.95
9108,O003892,P0012,1,123.78,0.0,123.78
9109,O003893,P0043,3,999.12,0.0,2997.36
9110,O003893,P0084,3,523.87,0.05,1493.03
9111,O003893,P0034,1,322.04,0.0,322.04
9112,O003894,P0037,1,749.79,0.1,674.81
9113,O003894,P0087,2,199.43,0.0,398.86
9114,O003894,P0080,4,130.14,0.0,520.56
9115,O003895,P0015,2,1397.57,0.0,2795.14
9116,O003895,P0005,3,399.95,0.0,1199.85
9117,O003895,P0020,1,2303.44,0.0,2303.44
9118,O003895,P0011,4,129.61,0.0,518.44
9119,O003896,P0080,3,128.14,0.0,384.42
9120,O003896,P0032,1,112.64,0.0,112.64
9121,O003896,P0071,1,57.63,0.0,57.63
9122,O003896,P0020,2,2397.7,0.1,4315.86
9123,O003897,P0053,1,72.1,0.1,64.89
9124,O003897,P0045,1,1069.44,0.0,1069.44
9125,O003897,P0016,1,3180.36,0.0,3180.36
9126,O003897,P0039,3,706.2,0.2,1694.88
9127,O003898,P0073,4,69.48,0.0,277.92
9128,O003899,P0057,1,961.59,0.0,961.59
9129,O003899,P0012,5,113.5,0.15,482.38
9130,O003899,P0045,1,1053.72,0.2,842.98
9131,O003900,P0012,4,132.63,0.2,424.42
9132,O003900,P0077,1,280.55,0.0,280.55
9133,O003900,P0084,3,511.39,0.2,1227.34
9134,O003901,P0087,1,208.83,0.0,208.83
9135,O003901,P0050,3,285.64,0.0,856.92
9136,O003902,P0032,4,117.59,0.15,399.81
9137,O003903,P0020,1,2625.72,0.0,2625.72
9138,O003904,P0008,2,2433.03,0.0,4866.06
9139,O003904,P0032,5,128.25,0.0,641.25
9140,O003904,P0054,3,55.97,0.0,167.91
9141,O003905,P0080,5,132.18,0.1,594.81
9142,O003905,P0020,0,2368.5,0.0,4737.0
9143,O003905,P0013,3,1317.1,0.0,3951.3
9144,O003905,P0039,1,675.53,0.0,675.53
9145,O003906,P0054,5,57.75,0.0,288.75
9146,O003906,P0040,3,411.14,0.05,1171.75
9147,O003907,P0054,1,64.81,0.0,64.81
9148,O003907,P0039,2,715.58,0.0,1431.16
9149,O003908,P0020,2,2437.46,0.0,4874.92
9150,O003908,P0032,2,113.73,0.0,227.46
9151,O003908,P0077,2,304.78,0.0,609.56
9152,O003908,P0087,1,179.71,0.0,179.71
9153,O003909,P0012,5,121.97,0.05,579.36
9154,O003909,P0053,2,66.49,0.2,106.38
9155,O003910,P0023,1,3122.83,0.0,3122.83
9156,O003910,P0016,1,3580.48,0.05,3401.46
9157,O003911,P0058,4,116.93,0.0,467.72
9158,O003911,P0071,2,54.24,0.0,108.48
9159,O003912,P0020,1,2419.26,0.0,2419.26
9160,O003912,P0023,2,3097.55,0.0,6195.1
9161,O003913,P0071,5,50.35,0.0,251.75
9162,O003914,P0020,1,2255.38,0.1,2029.84
9163,O003914,P0009,2,1956.02,0.1,3520.84
9164,O003914,P0034,1,317.96,0.0,317.96
9165,O003915,P0039,3,741.93,0.0,2225.79
9166,O003915,P0045,3,1045.49,0.0,3136.47
9167,O003916,P0020,1,2468.64,0.15,2098.34
9168,O003917,P0039,1,652.72,0.05,620.08
9169,O003917,P0053,2,64.82,0.0,129.64
9170,O003917,P0080,2,117.27,0.15,199.36
9171,O003917,P0059,5,106.9,0.0,534.5
9172,O003918,P0011,5,126.67,0.0,633.35
9173,O003918,P0054,1,65.02,0.05,61.77
9174,O003918,P0032,1,120.13,0.05,114.12
9175,O003919,P0057,3,971.35,0.0,2914.05
9176,O003920,P0058,5,106.75,0.0,533.75
9177,O003920,P0030,2,2254.99,0.0,4509.98
9178,O003920,P0054,1,57.93,0.15,49.24
9179,O003920,P0057,1,912.55,0.0,912.55
9180,O003921,P0058,4,110.44,0.05,419.67
9181,O003921,P0039,1,697.92,0.2,558.34
9182,O003922,P0005,2,424.44,0.2,679.1
9183,O003922,P0013,3,1352.73,0.1,3652.37
9184,O003922,P0084,3,466.01,0.05,1328.13
9185,O003922,P0067,1,242.13,0.0,242.13
9186,O003923,P0058,2,100.68,0.1,181.22
9187,O003924,P0067,3,261.41,0.0,784.23
9188,O003924,P0077,1,298.41,0.0,298.41
9189,O003924,P0045,3,980.73,0.0,2942.19
9190,O003924,P0053,1,64.02,0.0,64.02
9191,O003925,P0013,2,1379.49,0.05,2621.03
9192,O003926,P0025,1,309.75,0.0,309.75
9193,O003926,P0050,3,305.8,0.0,917.4
9194,O003926,P0040,2,423.25,0.2,677.2
9195,O003926,P0034,2,297.55,0.0,595.1
9196,O003927,P0087,1,184.04,0.0,184.04
9197,O003927,P0077,1,290.27,0.0,290.27
9198,O003928,P0029,1,2210.12,0.0,2210.12
9199,O003929,P0048,2,94.62,0.0,189.24
9200,O003930,P0025,2,319.14,0.0,638.28
9201,O003930,P0053,3,69.06,0.0,207.18
9202,O003930,P0080,2,114.12,0.15,194.0
9203,O003931,P0003,2,4400.0,0.0,8800.0
9204,O003931,P0020,1,2511.2,0.05,2385.64
9205,O003931,P0087,1,199.99,0.15,169.99
9206,O003931,P0039,3,658.05,0.0,1974.15
9207,O003932,P0012,3,115.48,0.0,346.44
9208,O003932,P0032,4,111.28,0.0,445.12
9209,O003932,P0080,3,124.0,0.05,353.4
9210,O003932,P0045,1,1067.01,0.1,960.31
9211,O003933,P0008,1,2369.61,0.1,2132.65
9212,O003933,P0039,1,713.93,0.0,713.93
9213,O003933,P0084,3,510.06,0.0,1530.18
9214,O003934,P0054,5,64.98,0.0,324.9
9215,O003935,P0039,3,652.86,0.05,1860.65
9216,O003935,P0020,2,2575.05,0.05,4892.6
9217,O003935,P0045,3,948.52,0.15,2418.73
9218,O003936,P0054,3,63.83,0.0,191.49
9219,O003936,P0039,2,736.93,0.0,1473.86
9220,O003936,P0029,1,2292.0,0.05,2177.4
9221,O003937,P0058,1,113.27,0.0,113.27
9222,O003938,P0039,3,751.25,0.0,2253.75
9223,O003938,P0005,3,419.06,0.1,1131.46
9224,O003938,P0087,2,205.99,0.1,370.78
9225,O003938,P0045,1,943.36,0.0,943.36
9226,O003939,P0052,2,65.33,0.0,130.66
9227,O003939,P0054,1,63.22,0.05,60.06
9228,O003939,P0055,3,767.33,0.0,2301.99
9229,O003940,P0005,1,377.24,0.05,358.38
9230,O003941,P0043,3,937.1,0.0,2811.3
9231,O003942,P0077,3,303.87,0.1,820.45
9232,O003942,P0084,2,481.26,0.0,962.52
9233,O003943,P0039,2,716.16,0.0,1432.32
9234,O003943,P0061,1,134.82,0.0,134.82
9235,O003943,P0020,1,2240.14,0.15,1904.12
9236,O003943,P0013,2,1390.79,0.05,2642.5
9237,O003944,P0015,2,1326.22,0.0,2652.44
9238,O003944,P0058,4,115.63,0.05,439.39
9239,O003945,P0039,3,701.08,0.2,1682.59
9240,O003945,P0054,1,58.2,0.05,55.29
9241,O003945,P0023,2,3301.61,0.05,6273.06
9242,O003946,P0054,4,63.19,0.2,202.21
9243,O003947,P0013,1,1374.45,0.1,1237.01
9244,O003947,P0058,3,103.29,0.15,263.39
9245,O003947,P0005,3,376.89,0.0,1130.67
9246,O003947,P0074,4,71.51,0.05,271.74
9247,O003948,P0016,1,3127.52,0.0,3127.52
9248,O003948,P0039,3,721.47,0.0,2164.41
9249,O003949,P0084,3,469.21,0.0,1407.63
9250,O003949,P0032,1,120.08,0.15,102.07
9251,O003949,P0080,3,121.57,0.0,364.71
9252,O003950,P0020,1,2573.69,0.15,2187.64
9253,O003950,P0058,3,100.99,0.0,302.97
9254,O003950,P0008,2,2201.82,0.0,4403.64
9255,O003951,P0005,2,386.05,0.05,733.5
9256,O003952,P0058,5,113.38,0.0,566.9
9257,O003952,P0054,4,59.55,0.0,238.2
9258,O003952,P0016,2,3598.64,0.0,7197.28
9259,O003953,P0074,4,76.18,0.05,289.48
9260,O003953,P0020,1,2570.6,0.0,2570.6
9261,O003953,P0037,2,679.66,0.1,1223.39
9262,O003953,P0022,1,3179.0,0.0,3179.0
9263,O003955,P0087,1,206.46,0.0,206.46
9264,O003955,P0032,4,125.1,0.05,475.38
9265,O003956,P0077,3,294.52,0.0,883.56
9266,O003956,P0039,1,705.88,0.0,705.88
9267,O003956,P0012,1,120.74,0.0,120.74
9268,O003957,P0063,5,110.96,0.05,527.06
9269,O003957,P0054,5,64.23,0.15,272.98
9270,O003957,P0009,1,2110.39,0.0,2110.39
9271,O003958,P0005,1,388.25,0.1,349.42
9272,O003959,P0077,1,290.1,0.0,290.1
9273,O003959,P0080,5,131.75,0.0,658.75
9274,O003959,P0016,2,3569.04,0.2,5710.46
9275,O003959,P0050,2,291.43,0.0,582.86
9276,O003960,P0016,2,3602.1,0.05,6843.99
9277,O003960,P0020,1,2267.46,0.2,1813.97
9278,O003960,P0033,2,118.94,0.1,214.09
9279,O003960,P0080,2,120.04,0.15,204.07
9280,O003962,P0071,5,55.34,0.0,276.7
9281,O003962,P0080,2,127.27,0.05,241.81
9282,O003962,P0032,4,126.18,0.0,504.72
9283,O003963,P0055,1,759.09,0.2,607.27
9284,O003963,P0008,2,2192.84,0.2,3508.54
9285,O003963,P0020,2,2610.92,0.05,4960.75
9286,O003963,P0016,1,3200.19,0.0,3200.19
9287,O003964,P0039,2,751.41,0.0,1502.82
9288,O003964,P0055,1,760.02,0.05,722.02
9289,O003964,P0064,4,98.58,0.2,315.46
9290,O003964,P0020,2,2371.23,0.0,4742.46
9291,O003965,P0034,1,300.02,0.0,300.02
9292,O003965,P0054,5,56.7,0.05,269.32
9293,O003965,P0008,1,2307.01,0.0,2307.01
9294,O003965,P0002,2,4043.83,0.0,8087.66
9295,O003966,P0067,4,242.58,0.0,970.32
9296,O003966,P0058,1,114.3,0.0,114.3
9297,O003967,P0080,1,123.78,0.0,123.78
9298,O003967,P0059,2,104.99,0.05,199.48
9299,O003968,P0087,3,206.68,0.0,620.04
9300,O003968,P0020,1,2537.46,0.05,2410.59
9301,O003968,P0054,3,65.13,0.0,195.39
9302,O003968,P0073,3,70.51,0.0,211.53
9303,O003969,P0087,5,192.91,0.0,964.55
9304,O003969,P0084,1,461.71,0.0,461.71
9305,O003969,P0080,5,123.16,0.05,585.01
9306,O003970,P0039,3,752.97,0.0,2258.91
9307,O003970,P0080,3,116.76,0.0,350.28
9308,O003970,P0057,1,903.27,0.0,903.27
9309,O003970,P0077,3,280.57,0.1,757.54
9310,O003971,P0056,2,917.11,0.0,1834.22
9311,O003971,P0077,1,287.63,0.0,287.63
9312,O003972,P0020,2,2239.62,0.15,3807.35
9313,O003972,P0053,3,64.02,0.2,153.65
9314,O003972,P0008,2,2219.03,0.0,4438.06
9315,O003973,P0054,3,59.48,0.0,178.44
9316,O003974,P0086,1,191.25,0.0,191.25
9317,O003974,P0012,1,114.0,0.0,114.0
9318,O003974,P0008,1,2260.84,0.0,2260.84
9319,O003974,P0013,3,1471.29,0.1,3972.48
9320,O003975,P0020,1,2394.47,0.0,2394.47
9321,O003976,P0058,5,107.8,0.0,539.0
9322,O003976,P0077,2,307.65,0.1,553.77
9323,O003976,P0053,2,70.89,0.15,120.51
9324,O003977,P0084,3,462.35,0.0,1387.05
9325,O003977,P0062,5,130.78,0.0,653.9
9326,O003977,P0032,1,116.65,0.0,116.65
9327,O003977,P0058,2,111.63,0.1,200.93
9328,O003978,P0039,1,697.24,0.1,627.52
9329,O003978,P0012,2,126.65,0.0,253.3
9330,O003978,P0005,2,396.02,0.0,792.04
9331,O003978,P0007,1,2301.76,0.0,2301.76
9332,O003979,P0058,4,111.45,0.05,423.51
9333,O003980,P0039,2,749.57,0.0,1499.14
9334,O003980,P0054,3,56.8,0.05,161.88
9335,O003980,P0084,3,500.94,0.0,1502.82
9336,O003981,P0037,3,767.79,0.0,2303.37
9337,O003981,P0080,2,128.11,0.0,256.22
9338,O003982,P0039,2,737.25,0.0,1474.5
9339,O003983,P0005,2,390.61,0.0,781.22
9340,O003983,P0071,2,55.46,0.0,110.92
9341,O003983,P0039,1,708.53,0.15,602.25
9342,O003984,P0045,2,993.22,0.0,1986.44
9343,O003984,P0012,3,117.76,0.0,353.28
9344,O003984,P0057,2,927.02,0.1,1668.64
9345,O003985,P0032,1,125.69,0.0,125.69
9346,O003985,P0008,2,2323.51,0.2,3717.62
9347,O003985,P0023,1,3286.88,0.15,2793.85
9348,O003985,P0039,1,682.1,0.0,682.1
9349,O003986,P0084,2,466.4,0.0,932.8
9350,O003986,P0020,2,2482.72,0.05,4717.17
9351,O003987,P0039,1,725.36,0.0,725.36
9352,O003987,P0087,2,206.09,0.0,412.18
9353,O003988,P0087,5,191.15,0.05,907.96
9354,O003989,P0052,3,63.93,0.0,191.79
9355,O003989,P0009,1,2258.8,0.1,2032.92
9356,O003990,P0053,5,65.66,0.05,311.88
9357,O003991,P0077,2,291.8,0.0,583.6
9358,O003991,P0020,1,2393.1,0.0,2393.1
9359,O003991,P0005,2,426.53,0.05,810.41
9360,O003992,P0044,3,968.52,0.0,2905.56
9361,O003994,P0044,1,1040.12,0.15,884.1
9362,O003994,P0086,3,184.78,0.05,526.62
9363,O003995,P0077,2,294.61,0.0,589.22
9364,O003996,P0054,5,61.31,0.05,291.22
9365,O003996,P0080,4,126.8,0.0,507.2
9366,O003997,P0084,3,456.57,0.05,1301.22
9367,O003998,P0044,1,935.64,0.0,935.64
9368,O003998,P0054,5,61.04,0.0,305.2
9369,O003998,P0020,2,2568.33,0.15,4366.16
9370,O003999,P0016,2,3144.88,0.2,5031.81
9371,O003999,P0045,3,995.21,0.0,2985.63
9372,O003999,P0026,1,293.49,0.0,293.49
9373,O004000,P0071,3,55.88,0.0,167.64
9374,O004000,P0020,2,2441.81,0.1,4395.26
9375,O004001,P0032,2,123.4,0.0,246.8
9376,O004001,P0058,4,114.34,0.05,434.49
9377,O004001,P0020,1,2457.91,0.1,2212.12
9378,O004001,P0008,2,2266.34,0.0,4532.68
9379,O004002,P0055,1,831.07,0.0,831.07
9380,O004004,P0016,1,3526.13,0.2,2820.9
9381,O004004,P0008,1,2381.27,0.15,2024.08
9382,O004005,P0080,4,128.15,0.1,461.34
9383,O004005,P0032,2,119.27,0.0,238.54
9384,O004005,P0015,2,1406.32,0.0,2812.64
9385,O004006,P0084,1,502.59,0.0,502.59
9386,O004006,P0016,2,3183.06,0.1,5729.51
9387,O004006,P0020,2,2237.49,0.0,4474.98
9388,O004006,P0080,1,123.9,0.05,117.7
9389,O004007,P0039,2,703.23,0.0,1406.46
9390,O004008,P0020,0,2574.48,0.05,2445.76
9391,O004008,P0005,3,410.69,0.1,1108.86
9392,O004008,P0012,2,130.43,0.05,247.82
9393,O004009,P0020,1,2615.72,0.15,2223.36
9394,O004009,P0084,3,487.26,0.0,1461.78
9395,O004009,P0012,3,131.15,0.0,393.45
9396,O004010,P0030,1,2378.96,0.0,2378.96
9397,O004011,P0039,1,691.24,0.15,587.55
9398,O004012,P0038,1,648.34,0.0,648.34
9399,O004012,P0080,5,121.28,0.0,606.4
9400,O004012,P0039,3,745.88,0.05,2125.76
9401,O004013,P0025,3,276.84,0.0,830.52
9402,O004013,P0021,1,2675.58,0.0,2675.58
9403,O004014,P0012,2,114.93,0.05,218.37
9404,O004014,P0034,3,298.24,0.0,894.72
9405,O004015,P0080,5,117.05,0.0,585.25
9406,O004015,P0020,1,2493.04,0.0,2493.04
9407,O004015,P0039,2,672.17,0.05,1277.12
9408,O004015,P0047,5,85.78,0.15,364.56
9409,O004016,P0012,2,124.54,0.0,249.08
9410,O004016,P0034,3,308.91,0.1,834.06
9411,O004016,P0005,3,424.53,0.0,1273.59
9412,O004016,P0061,3,126.83,0.1,342.44
9413,O004017,P0005,3,427.07,0.0,1281.21
9414,O004017,P0043,1,1002.11,0.0,1002.11
9415,O004018,P0020,2,2580.86,0.0,5161.72
9416,O004019,P0034,3,305.04,0.0,915.12
9417,O004020,P0039,2,748.96,0.0,1497.92
9418,O004020,P0054,2,58.17,0.0,116.34
9419,O004021,P0016,1,3534.86,0.1,3181.37
9420,O004021,P0080,3,131.36,0.0,394.08
9421,O004021,P0054,3,58.34,0.0,175.02
9422,O004022,P0071,1,50.91,0.0,50.91
9423,O004022,P0008,1,2509.4,0.0,2509.4
9424,O004023,P0011,2,140.38,0.0,280.76
9425,O004023,P0002,2,4001.66,0.0,8003.32
9426,O004023,P0054,5,63.19,0.0,315.95
9427,O004023,P0039,1,726.07,0.0,726.07
9428,O004024,P0051,3,336.67,0.0,1010.01
9429,O004024,P0020,1,2494.84,0.0,2494.84
9430,O004024,P0084,1,482.2,0.0,482.2
9431,O004025,P0012,4,123.14,0.2,394.05
9432,O004026,P0020,2,2391.95,0.15,4066.31
9433,O004028,P0020,2,2360.71,0.0,4721.42
9434,O004028,P0003,2,4249.59,0.0,8499.18
9435,O004028,P0080,5,130.64,0.0,653.2
9436,O004028,P0009,2,2110.33,0.0,4220.66
9437,O004029,P0055,2,830.57,0.1,1495.03
9438,O004030,P0084,2,474.84,0.05,902.2
9439,O004030,P0020,1,2372.78,0.0,2372.78
9440,O004030,P0054,4,63.78,0.05,242.36
9441,O004030,P0034,2,292.52,0.15,497.28
9442,O004032,P0028,1,2440.33,0.0,2440.33
9443,O004033,P0008,2,2477.69,0.0,4955.38
9444,O004033,P0054,4,60.96,0.0,243.84
9445,O004034,P0012,1,120.71,0.0,120.71
9446,O004034,P0050,3,315.34,0.0,946.02
9447,O004034,P0020,2,2554.96,0.1,4598.93
9448,O004034,P0055,1,786.49,0.0,786.49
9449,O004036,P0087,3,202.83,0.1,547.64
9450,O004037,P0020,2,2318.29,0.0,4636.58
9451,O004037,P0039,3,688.65,0.1,1859.35
9452,O004037,P0005,3,372.27,0.1,1005.13
9453,O004037,P0084,2,467.03,0.0,934.06
9454,O004038,P0012,5,113.34,0.2,453.36
9455,O004038,P0003,2,4418.15,0.2,7069.04
9456,O004039,P0039,3,751.4,0.0,2254.2
9457,O004039,P0054,5,62.88,0.0,314.4
9458,O004039,P0025,0,306.44,0.0,306.44
9459,O004039,P0087,3,184.55,0.0,553.65
9460,O004040,P0041,2,475.39,0.0,950.78
9461,O004040,P0054,3,59.54,0.15,151.83
9462,O004041,P0073,1,65.21,0.0,65.21
9463,O004042,P0020,2,2480.25,0.0,4960.5
9464,O004042,P0013,3,1520.44,0.1,4105.19
9465,O004042,P0021,2,2705.65,0.1,4870.17
9466,O004042,P0034,1,321.9,0.0,321.9
9467,O004043,P0084,1,511.73,0.15,434.97
9468,O004043,P0080,4,128.92,0.05,489.9
9469,O004044,P0039,3,734.32,0.15,1872.52
9470,O004044,P0080,3,119.77,0.0,359.31
9471,O004045,P0058,3,102.9,0.0,308.7
9472,O004046,P0080,2,122.25,0.15,207.82
9473,O004046,P0054,1,64.83,0.15,55.11
9474,O004046,P0055,1,752.17,0.0,752.17
9475,O004047,P0058,4,116.77,0.05,443.73
9476,O004047,P0020,2,2261.39,0.0,4522.78
9477,O004047,P0071,2,51.84,0.0,103.68
9478,O004047,P0055,3,785.55,0.05,2238.82
9479,O004048,P0061,3,130.46,0.1,352.24
9480,O004048,P0040,2,467.6,0.0,935.2
9481,O004048,P0080,1,114.58,0.0,114.58
9482,O004048,P0057,3,851.14,0.0,2553.42
9483,O004049,P0020,2,2270.58,0.15,3859.99
9484,O004049,P0003,1,4321.02,0.0,4321.02
9485,O004049,P0013,1,1456.2,0.05,1383.39
9486,O004050,P0018,1,3593.93,0.1,3234.54
9487,O004050,P0020,2,2573.67,0.05,4889.97
9488,O004051,P0084,2,489.2,0.0,978.4
9489,O004051,P0013,3,1386.01,0.15,3534.33
9490,O004051,P0016,2,3526.66,0.05,6700.65
9491,O004052,P0084,2,450.88,0.1,811.58
9492,O004052,P0080,4,125.29,0.1,451.04
9493,O004052,P0020,1,2239.0,0.0,2239.0
9494,O004053,P0061,5,122.89,0.0,614.45
9495,O004053,P0020,2,2433.19,0.0,4866.38
9496,O004053,P0025,0,286.81,0.1,516.26
9497,O004053,P0084,3,493.79,0.15,1259.16
9498,O004054,P0055,3,739.04,0.0,2217.12
9499,O004054,P0039,3,735.58,0.05,2096.4
9500,O004054,P0077,3,292.0,0.0,876.0
9501,O004055,P0020,2,2495.66,0.1,4492.19
9502,O004056,P0080,1,127.21,0.0,127.21
9503,O004056,P0005,1,427.21,0.15,363.13
9504,O004058,P0009,1,2008.06,0.05,1907.66
9505,O004058,P0053,2,62.4,0.15,106.08
9506,O004058,P0039,1,728.94,0.1,656.05
9507,O004058,P0020,1,2283.38,0.05,2169.21
9508,O004059,P0039,2,746.63,0.0,1493.26
9509,O004060,P0080,2,125.35,0.05,238.16
9510,O004060,P0008,2,2365.78,0.0,4731.56
9511,O004060,P0003,2,4745.86,0.05,9017.13
9512,O004060,P0032,3,120.33,0.0,360.99
9513,O004061,P0039,3,710.03,0.15,1810.58
9514,O004061,P0065,5,102.5,0.0,512.5
9515,O004062,P0084,2,478.91,0.1,862.04
9516,O004063,P0008,1,2267.97,0.0,2267.97
9517,O004063,P0054,2,63.73,0.0,127.46
9518,O004063,P0084,3,487.17,0.0,1461.51
9519,O004063,P0005,2,422.98,0.0,845.96
9520,O004064,P0016,2,3377.49,0.0,6754.98
9521,O004064,P0044,3,1005.47,0.0,3016.41
9522,O004064,P0080,1,130.75,0.15,111.14
9523,O004065,P0008,2,2508.18,0.0,5016.36
9524,O004065,P0045,1,978.69,0.0,978.69
9525,O004065,P0015,3,1384.09,0.0,4152.27
9526,O004065,P0009,1,2248.22,0.0,2248.22
9527,O004066,P0020,2,2592.62,0.0,5185.24
9528,O004066,P0079,2,129.78,0.0,259.56
9529,O004066,P0025,1,279.23,0.0,279.23
9530,O004066,P0039,2,758.67,0.0,1517.34
9531,O004067,P0058,3,111.06,0.0,333.18
9532,O004067,P0077,1,289.3,0.0,289.3
9533,O004068,P0054,1,64.86,0.2,51.89
9534,O004069,P0039,3,716.77,0.0,2150.31
9535,O004069,P0015,1,1318.62,0.1,1186.76
9536,O004070,P0013,1,1542.91,0.05,1465.76
9537,O004072,P0050,3,301.35,0.0,904.05
9538,O004072,P0053,1,71.05,0.0,71.05
9539,O004073,P0067,5,260.91,0.0,1304.55
9540,O004073,P0020,2,2277.29,0.0,4554.58
9541,O004073,P0073,1,69.28,0.15,58.89
9542,O004073,P0055,3,775.87,0.0,2327.61
9543,O004074,P0041,3,418.41,0.0,1255.23
9544,O004075,P0080,1,121.85,0.0,121.85
9545,O004075,P0022,1,3057.31,0.1,2751.58
9546,O004075,P0040,2,427.14,0.1,768.85
9547,O004075,P0037,1,770.92,0.2,616.74
9548,O004076,P0084,3,493.0,0.0,1479.0
9549,O004076,P0045,1,954.11,0.0,954.11
9550,O004077,P0054,4,63.54,0.0,254.16
9551,O004077,P0077,3,298.09,0.0,894.27
9552,O004077,P0084,2,460.75,0.05,875.42
9553,O004078,P0020,2,2472.84,0.0,4945.68
9554,O004078,P0077,3,313.28,0.0,939.84
9555,O004078,P0043,1,930.41,0.0,930.41
9556,O004079,P0043,2,949.47,0.2,1519.15
9557,O004080,P0084,2,506.74,0.0,1013.48
9558,O004080,P0054,1,62.09,0.15,52.78
